Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Visibility_Ratio,Item_Type_Combined,Outlet_Years,Outlet,Item
0,FDQ39,189.9846,6114.7072,0.080649685,14.799999999999999,OUT027,2,1,3,1.031598543205767,1,28,5,804
0,FDA16,219.4456,3094.6384,0.029730849125,6.695,OUT046,0,2,1,1.0,1,16,8,157
0,FDO12,194.4452,5089.3752,0.054930533,15.75,OUT046,0,2,1,1.331056468598911,1,16,8,698
0,FDM44,103.899,1960.781,0.031097947999999997,12.5,OUT049,0,1,1,0.8760887698867101,1,14,9,643
0,FDT03,185.2608,183.7608,0.016735879,21.25,OUT010,2,1,0,1.4641166823348521,1,15,0,919
1,NCQ18,99.67,2596.62,0.134418705,15.75,OUT027,2,1,3,0.9251308178802561,2,28,5,1456
1,NCL18,195.5136,1749.7224,0.168266556,18.85,OUT018,2,1,2,0.9260469352424112,2,4,3,1379
1,NCJ06,120.6782,1310.9602,0.034646067,20.1,OUT035,1,2,1,0.8745633962853347,2,9,6,1353
1,NCQ05,150.1708,2708.4744,0.021639678,11.395,OUT049,0,1,1,1.1877833240204758,2,14,9,1453
0,FDS35,64.6826,1097.9042,0.11144608,9.3,OUT045,1,1,1,1.0010958927231026,1,11,7,896
1,NCI18,222.3746,5609.365,0.013956116000000001,18.349999999999998,OUT027,2,1,3,0.9942316999212684,2,28,5,1344
1,NCO55,108.1938,428.7752,0.152377658,12.8,OUT010,2,1,0,1.4641166676439605,2,15,0,1436
0,FDW24,47.5034,534.6374,0.037465846000000004,6.8,OUT013,2,0,1,0.8740008682797852,1,26,1,1086
1,NCS05,133.7942,1722.4246,0.020876485,11.5,OUT027,2,1,3,0.9178236992904955,2,28,5,1478
2,FDO48,220.3456,1989.4104,0.0268952,15.0,OUT045,1,1,1,0.9315179302273842,1,11,7,723
2,FDT35,167.6816,1845.5976,0.081916124,19.85,OUT017,1,1,1,1.148767678363263,1,6,2,945
0,DRN11,144.6444,2467.4548,0.163233667,7.85,OUT049,0,1,1,1.0010720212730606,0,14,9,130
2,FDY57,96.9752,1725.7536,0.121748174,20.2,OUT018,2,1,2,1.0031395339551048,1,4,3,1212
0,DRE27,98.0726,1761.7068,0.132939639,11.85,OUT045,1,1,1,0.9315179237666473,0,11,7,32
2,FDM24,152.8366,2871.5954,0.079327367,6.135,OUT046,0,2,1,1.0369600322568207,1,16,8,632
0,FDX09,177.737,2117.244,0.06519497099999999,9.0,OUT013,2,0,1,0.8740008673894387,1,26,1,1123
0,FDY45,255.1356,3815.034,0.026248606,17.5,OUT018,2,1,2,1.1763017887145124,1,4,3,1202
0,FDF41,246.34599999999998,739.038,0.131921819,12.15,OUT017,1,1,1,0.8796766167702658,1,6,2,382
2,FDG05,155.263,625.852,0.076930972375,11.0,OUT049,0,1,1,1.0,1,14,9,396
0,FDF05,261.691,4207.856,0.026865808999999997,17.5,OUT035,1,2,1,0.9221155152371849,1,9,6,359
2,FDU19,172.0422,4828.3816,0.046544984000000005,8.769999999999998,OUT027,2,1,3,1.135978923477409,1,28,5,981
0,DRH39,75.867,2450.144,0.092241348,20.7,OUT027,2,1,3,1.1463304834044399,0,28,5,73
0,FDP57,103.79899999999999,1135.1889999999999,0.052740762999999996,17.5,OUT017,1,1,1,1.042581884505892,1,6,2,771
0,FDE58,119.8124,1659.1736,0.039094726625000006,18.5,OUT027,2,1,3,1.0,1,28,5,355
0,DRD15,233.6642,3950.1914,0.05674865900000001,10.6,OUT013,2,0,1,0.8740008694196258,0,26,1,19
0,FDJ52,161.3578,1123.2046,0.017822936,7.145,OUT045,1,1,1,1.0010958775805825,1,11,7,536
0,FDS01,175.9686,5866.3638,0.017659068,11.599999999999998,OUT027,2,1,3,0.9540786310014695,1,28,5,868
2,FDZ47,97.2042,1686.4714,0.07929647,20.7,OUT046,0,2,1,1.1526596883945979,1,16,8,1252
2,FDG35,173.5738,1216.4166,0.007006883,21.2,OUT027,2,1,3,1.1555013459452674,1,28,5,415
0,FDY45,252.6356,2543.356,0.026195131,17.5,OUT045,1,1,1,1.173905366666366,1,11,7,1202
2,FDY04,161.921,2120.573,0.042542484000000005,17.7,OUT049,0,1,1,0.9237238227035844,1,14,9,1170
2,FDY47,131.031,1038.6480000000001,0.054474157999999995,8.6,OUT035,1,2,1,0.9585399926618428,1,9,6,1204
2,FDE28,228.4668,3916.2356,0.1250102684,9.5,OUT049,0,1,1,1.0,1,14,9,334
2,FDJ27,101.5674,1629.8784,0.12237250400000001,17.7,OUT018,2,1,2,1.0031395341962333,1,4,3,522
0,FDH58,116.8834,2649.2182,0.037148619,12.3,OUT017,1,1,1,1.1725692229011242,1,6,2,467
1,NCV42,111.0228,221.0456,0.052593952,6.26,OUT010,2,1,0,1.4641166775504895,2,15,0,1516
1,NCQ54,167.6474,3874.2902,0.012593466999999999,17.7,OUT018,2,1,2,1.0411273741062188,2,4,3,1465
0,FDL44,162.8894,647.1576,0.012325121999999999,18.25,OUT018,2,1,2,0.9260469444593553,1,4,3,607
0,FDY50,89.7172,1605.9096,0.131489269,5.8,OUT018,2,1,2,1.146547229770541,1,4,3,1207
2,FDR59,262.7594,7064.8038,0.064224789,14.5,OUT017,1,1,1,0.9348909811477145,1,6,2,866
0,FDH35,162.5526,986.7156,0.060589424,18.25,OUT017,1,1,1,1.0428255028857747,1,6,2,453
0,FDX08,179.3318,1263.0226,0.022649892999999997,12.85,OUT045,1,1,1,0.8765027657701382,1,11,7,1122
0,FDL20,111.9886,1445.4518,0.128390273,17.1,OUT035,1,2,1,1.027400046854094,1,9,6,591
0,FDB27,196.8768,1182.4608,0.055476238,7.575,OUT049,0,1,1,0.9310779308384993,1,14,9,209
0,FDA56,120.8414,2071.3038,0.008757492,9.21,OUT013,2,0,1,0.928858993837523,1,26,1,188
0,FDV39,196.6426,5141.3076,0.007273831,11.3,OUT013,2,0,1,1.123018210468891,1,26,1,1049
0,FDU38,190.6504,575.2512,0.144534212,10.799999999999999,OUT019,0,2,0,1.5315371957179487,1,28,4,998
2,FDT55,157.7946,1104.5622,0.043743689,13.6,OUT045,1,1,1,1.029861150084354,1,11,7,961
2,FDS24,87.2514,1505.3738,0.062477955,20.85,OUT018,2,1,2,0.926046930304766,1,4,3,887
2,FDS15,106.3596,2912.2092,0.078060601,9.195,OUT046,0,2,1,0.8747287947000564,1,16,8,880
0,FDF05,261.291,5522.811,0.026740767000000002,17.5,OUT027,2,1,3,0.9178236970285361,1,28,5,359
0,DRP47,252.9382,2775.7202,0.140821917,15.75,OUT049,0,1,1,0.9600513364817345,0,14,9,140
2,FDA25,101.999,619.194,0.068403271,16.5,OUT018,2,1,2,1.0316823065951155,1,4,3,163
0,FDA19,126.6994,256.9988,0.05316260744444445,7.519999999999998,OUT019,0,2,0,1.0,1,28,4,158
1,NCM26,154.634,2297.01,0.02312394,20.5,OUT013,2,0,1,1.0272169820854768,2,26,1,1395
2,FDS46,118.1782,2621.9204,0.047449835,17.6,OUT018,2,1,2,0.9260469376518782,1,4,3,904
0,DRH15,42.7428,790.9704,0.11035900400000001,8.775,OUT018,2,1,2,1.0316823081346767,0,4,3,68
1,NCR05,197.5084,2976.1259999999997,0.054620504,10.1,OUT035,1,2,1,0.9221155194459065,2,9,6,1466
1,NCY17,44.1086,1115.215,0.12695078944444446,18.2,OUT045,1,1,1,1.0,2,11,7,1541
2,FDZ01,103.09899999999999,309.597,0.009051307,8.975,OUT013,2,0,1,0.8621311337844787,1,26,1,1216
2,FDP31,65.7168,2237.0879999999997,0.160722863,21.099999999999998,OUT027,2,1,3,0.9942317122687025,1,28,5,754
0,FDE57,141.0154,2694.4926,0.03625493,9.6,OUT013,2,0,1,0.9982383523344133,1,26,1,354
0,FDZ44,116.0808,234.3616,0.064824502,8.185,OUT010,2,1,0,1.4641166663558476,1,15,0,1249
1,NCP53,236.6906,3089.9778,0.033024328,14.75,OUT018,2,1,2,1.0031395375252652,2,4,3,1449
1,NCA06,37.219,476.04699999999997,0.143574191,20.5,OUT045,1,1,1,1.144622955730473,2,11,7,1265
2,FDP22,51.3666,1076.5986,0.09933321699999999,14.65,OUT045,1,1,1,1.1431675740471612,1,11,7,747
0,FDW37,90.9488,633.8416,0.12475207,19.2,OUT017,1,1,1,1.1479635483543769,1,6,2,1097
1,NCS30,127.3652,1549.9824,0.093170838,5.945,OUT049,0,1,1,1.0390065944747642,2,14,9,1483
2,FDB40,144.2102,4082.6856,0.007538459,17.5,OUT035,1,2,1,0.9212643724164724,1,9,6,220
2,FDC51,122.87299999999999,3448.844,0.009676286,10.895,OUT017,1,1,1,1.042000593493475,1,6,2,270
0,FDC11,89.7172,1159.8236,0.141792841,20.5,OUT046,0,2,1,0.9990697516342826,1,16,8,243
2,FDC59,63.8168,958.752,0.05436436,16.7,OUT027,2,1,3,0.9540786325573752,1,28,5,276
2,FDE14,99.47,299.61,0.031573246,13.65,OUT018,2,1,2,1.0031395285464433,1,4,3,325
1,NCT41,150.6024,2428.8384,0.055943697,15.7,OUT013,2,0,1,1.026171838269538,2,26,1,1495
2,FDP52,229.201,3215.8140000000003,0.060924339,18.7,OUT035,1,2,1,1.0,1,9,6,769
2,DRA24,163.8868,327.5736,0.066831682,19.35,OUT010,2,1,0,1.4641166644870505,0,15,0,1
2,FDC40,79.3986,856.8846,0.06516504599999999,16.0,OUT049,0,1,1,1.0006230357697972,1,14,9,262
1,NCA42,159.4604,3169.208,0.02436160988888889,6.965,OUT013,2,0,1,1.0,2,26,1,1271
2,FDT27,233.9616,1406.1696,0.069728296,11.395,OUT045,1,1,1,0.8765027675965241,1,11,7,939
1,NCW54,56.9588,744.3644,0.09660879,7.5,OUT045,1,1,1,1.1678486371291117,2,11,7,1528
2,DRB13,189.253,3605.3070000000002,0.007038478000000001,6.115,OUT013,2,0,1,1.0352776203025236,0,26,1,4
2,FDY02,264.091,262.991,0.153456703,8.945,OUT019,0,2,0,1.6792575553295654,1,28,4,1168
2,FDS59,110.65700000000001,2966.139,0.043982464000000006,14.8,OUT045,1,1,1,0.8765027735304639,1,11,7,915
0,FDR49,46.1376,383.5008,0.139202085,8.71,OUT035,1,2,1,1.0364224053447622,1,9,6,859
2,FDY40,50.9692,394.1536,0.08618464699999999,15.5,OUT018,2,1,2,1.0649309646361007,1,4,3,1199
2,FDL48,48.7034,534.6374,0.082250863,19.35,OUT035,1,2,1,0.92945682073686,1,9,6,610
0,DRI01,173.1422,5000.8238,0.034286109,7.97,OUT027,2,1,3,1.1669382457263398,0,28,5,77
0,FDZ52,111.8886,1667.829,0.100482186,19.2,OUT018,2,1,2,0.9334195373433187,1,4,3,1257
2,FDK32,152.4682,2439.4912,0.049051717,16.25,OUT049,0,1,1,1.033482556599704,1,14,9,560
0,FDK51,265.1884,5034.7796,0.005230785999999999,19.85,OUT013,2,0,1,1.0360970430773992,1,26,1,573
2,FDP28,259.6936,2087.9488,0.08062523,13.65,OUT035,1,2,1,0.9294568230241558,1,9,6,753
0,DRZ24,120.844,2157.192,0.081787519,7.535,OUT046,0,2,1,1.1861192056522185,0,16,8,144
0,FDG04,185.1898,374.1796,0.010615026000000001,13.099999999999998,OUT019,0,2,0,1.6148105971341482,1,28,4,395
0,FDF58,64.551,1201.769,0.009534758,13.299999999999999,OUT027,2,1,3,1.0198041254696166,1,28,5,392
2,FDI21,63.2168,1725.7536,0.056602818,5.59,OUT046,0,2,1,0.9296325987460867,1,16,8,482
2,FDZ43,240.4512,7028.1848,0.057047756,11.0,OUT035,1,2,1,0.9988808351914272,1,9,6,1248
0,FDI57,195.0768,1970.7679999999998,0.05410964,19.85,OUT049,0,1,1,1.0006230380762,1,14,9,504
0,FDV03,153.6314,5274.4676,0.058209079000000004,17.6,OUT045,1,1,1,0.9315179218818409,1,11,7,1019
2,FDT12,224.4062,225.7062,0.083056555,6.215,OUT010,2,1,0,1.7289048873507737,1,15,0,926
2,FDF29,128.83100000000002,1817.634,0.020015391,15.1,OUT018,2,1,2,0.933419554014336,1,4,3,374
0,FDU02,230.6352,5725.88,0.102426197,13.35,OUT013,2,0,1,0.9215224129895525,1,26,1,968
2,FDD23,186.5898,5238.5144,0.048761223,9.5,OUT049,0,1,1,1.0006230368976003,1,14,9,292
2,FDN04,179.2344,2141.2128,0.012339624625,11.8,OUT035,1,2,1,1.0,1,9,6,656
0,FDG29,40.3454,796.9626,0.056281276,17.6,OUT035,1,2,1,0.9988808413332172,1,9,6,410
0,FDK51,266.6884,264.9884,0.008762556,19.85,OUT010,2,1,0,1.7356585341858992,1,15,0,573
0,FDB53,147.6392,1938.8096,0.139669224,13.35,OUT049,0,1,1,1.0296708938991606,1,14,9,230
0,DRI23,158.4578,1444.1202,0.13797299300000002,18.85,OUT017,1,1,1,1.1480688969349604,0,6,2,81
0,FDP57,102.999,2992.7709999999997,0.050586686555555566,17.5,OUT046,0,2,1,1.0,1,16,8,771
2,FDY57,95.3752,1150.5024,0.12194009900000001,20.2,OUT017,1,1,1,1.004720892826691,1,6,2,1212
1,NCT42,149.9392,1491.392,0.024926012999999997,5.88,OUT049,0,1,1,0.9237238289296675,2,14,9,1496
2,FDZ21,95.641,1737.7379999999998,0.039031927,17.599999999999998,OUT027,2,1,3,0.9251308257966296,1,28,5,1231
0,FDC50,94.4094,1904.1879999999999,0.13727,15.85,OUT017,1,1,1,0.9639830395474289,1,6,2,269
0,FDT40,127.3678,508.6712,0.095989602,5.985,OUT045,1,1,1,1.0296561104172077,1,11,7,950
0,FDD50,170.4132,4396.9432,0.142443405,18.85,OUT017,1,1,1,1.0047208947497892,1,6,2,310
0,DRI23,161.7578,1604.578,0.137410256,18.85,OUT049,0,1,1,1.1433863802133402,0,14,9,81
0,FDQ46,113.5544,894.8352,0.104400238,7.51,OUT017,1,1,1,1.0047208938695589,1,6,2,808
1,NCW06,190.8162,3271.0754,0.04855856944444444,16.2,OUT035,1,2,1,1.0,2,9,6,1520
1,NCX06,182.5976,1629.8784,0.015750947,17.6,OUT018,2,1,2,0.8782920645267087,2,4,3,1530
1,NCE19,54.6956,764.3384,0.092937216,8.97,OUT013,2,0,1,0.8740008656065196,2,26,1,1307
2,FDI60,64.751,126.50200000000001,0.03828933,7.22,OUT013,2,0,1,0.9288589793513766,1,26,1,506
0,FDC47,228.1694,228.3694,0.20816215600000001,15.0,OUT019,0,2,0,1.531537197543243,1,28,4,267
0,FDE02,94.4778,2628.5784,0.121936216,8.71,OUT017,1,1,1,0.9643770927208217,1,6,2,318
2,FDE11,186.0924,3516.7556,0.135646297,17.7,OUT018,2,1,2,1.0645051126990506,1,4,3,324
0,FDP11,217.5166,653.1498,0.069240685,15.85,OUT045,1,1,1,0.8765027612380413,1,11,7,739
0,FDB08,160.3578,2406.867,0.03127929,6.055,OUT017,1,1,1,1.1664531207648847,1,6,2,195
2,FDL48,46.8034,1069.2748,0.08186804,19.349999999999998,OUT027,2,1,3,0.9251308181211192,1,28,5,610
2,FDH26,141.5496,1976.0944,0.034753686,19.25,OUT049,0,1,1,0.9237238394268853,1,14,9,446
0,FDI33,91.0146,1368.219,0.028476451,16.5,OUT045,1,1,1,1.0010958980656468,1,11,7,489
2,FDQ26,57.8562,355.5372,0.067872402,13.5,OUT046,0,2,1,1.0369034848481176,1,16,8,795
2,FDN03,250.9408,1001.3632,0.026420581000000002,9.799999999999999,OUT019,0,2,0,1.5315371992988196,1,28,4,655
0,FDO13,164.5526,1644.526,0.061183503,7.865,OUT045,1,1,1,0.9241603447535993,1,11,7,699
1,NCJ29,84.7224,1619.2256,0.035247642,10.6,OUT049,0,1,1,1.0006230501693054,2,14,9,1357
2,FDE52,88.9514,3453.5046,0.02974207,10.394999999999998,OUT027,2,1,3,1.1367746641302827,1,28,5,351
2,FDA52,178.33700000000002,1411.496,0.128397995,16.2,OUT035,1,2,1,0.9587715314653279,1,9,6,186
2,FDF57,169.7448,3238.4512,0.058918844000000005,14.5,OUT049,0,1,1,1.0291697641380682,1,14,9,391
1,NCO26,116.4492,2316.984,0.07679167099999999,7.235,OUT013,2,0,1,0.9288589918560403,2,26,1,1428
0,DRL59,55.1298,1240.3854,0.021220113,16.75,OUT035,1,2,1,0.9221155326680792,0,9,6,120
2,FDC60,88.8514,265.6542,0.20042639999999998,5.424999999999999,OUT019,0,2,0,1.5315371959389585,1,28,4,277
0,DRD25,113.286,2716.4640000000004,0.07858962900000001,6.134999999999999,OUT027,2,1,3,0.9539364479561634,0,28,5,21
2,FDB26,52.56399999999999,639.168,0.031261582999999996,14.0,OUT035,1,2,1,0.9988808292387138,1,9,6,208
0,FDK51,265.8884,2649.884,0.005235143,19.85,OUT046,0,2,1,1.0369600634373775,1,16,8,573
0,FDE53,106.32799999999999,852.2239999999999,0.027032204,10.895,OUT017,1,1,1,0.8796766001034544,1,6,2,352
0,FDV24,148.205,449.415,0.172856719,5.635,OUT010,2,1,0,1.9615095893059669,1,15,0,1036
2,FDI34,229.3668,2303.6679999999997,0.08561751699999999,10.65,OUT017,1,1,1,0.9275067670097649,1,6,2,490
0,FDL36,88.28299999999999,89.883,0.127334766,15.1,OUT010,2,1,0,1.4641166646728456,1,15,0,602
1,NCA54,178.7318,1263.0226,0.036641597000000005,16.5,OUT046,0,2,1,0.9296326154265935,2,16,8,1273
2,FDI38,208.5638,2277.7018,0.014656563999999999,13.35,OUT045,1,1,1,1.0394975671402042,1,11,7,493
0,FDG31,63.0826,322.913,0.037864853999999996,12.15,OUT013,2,0,1,0.9577807068271302,1,26,1,411
0,FDA21,186.3924,1295.6468,0.036016619,13.65,OUT049,0,1,1,1.1443409450852717,1,14,9,160
2,FDI09,240.28799999999998,2396.88,0.12953868,20.75,OUT049,0,1,1,1.1437482458198374,1,14,9,474
0,FDI20,210.6586,5487.5236,0.038531668,19.1,OUT013,2,0,1,0.8740008655250799,1,26,1,481
0,DRI51,171.5764,4637.9628,0.040736024888888896,17.25,OUT045,1,1,1,1.0,0,11,7,87
2,DRZ11,123.0388,1981.4208,0.112119359,8.85,OUT027,2,1,3,0.9942317105519288,0,28,5,143
0,FDY07,45.9402,872.8638,0.040626524444444444,11.799999999999999,OUT027,2,1,3,1.0,1,28,5,1171
0,FDC58,43.8428,175.7712,0.041907414,10.195,OUT013,2,0,1,1.32994877877776,1,26,1,275
1,NCC30,176.6344,1962.7784,0.027556247000000002,16.6,OUT013,2,0,1,0.9288589848078477,2,26,1,1288
2,FDY03,111.8202,2025.3636,0.07605848400000001,17.6,OUT013,2,0,1,0.8740008644346505,1,26,1,1169
0,FDZ44,117.1808,1874.8928,0.038729057000000004,8.185,OUT046,0,2,1,0.8747287842789074,1,16,8,1249
2,FDP28,261.1936,2348.9424,0.080804019,13.65,OUT045,1,1,1,0.931517922954434,1,11,7,753
0,DRD15,231.9642,3020.7346,0.056884225,10.6,OUT049,0,1,1,0.8760887566746134,0,14,9,19
0,FDL08,243.9144,4655.2736,0.050000257,10.8,OUT017,1,1,1,1.1483546657011199,1,6,2,583
0,FDP25,219.4824,1747.0592,0.021207518999999998,15.2,OUT046,0,2,1,0.8747288013176004,1,16,8,750
0,DRK59,232.9616,2812.3392,0.06548453350000001,8.895,OUT045,1,1,1,1.0,0,11,7,112
0,DRJ24,187.0924,1850.924,0.113307794,11.8,OUT035,1,2,1,0.8745633884392272,0,9,6,93
2,FDU33,45.1402,45.9402,0.225476528,7.63,OUT010,2,1,0,1.464116667666969,1,15,0,993
2,FDX47,157.5288,1571.2879999999998,0.034800079,6.55,OUT017,1,1,1,0.8796766033033425,1,6,2,1155
0,FDR46,144.976,2783.0440000000003,0.139301634,16.85,OUT013,2,0,1,0.9583002992761496,1,26,1,856
0,FDZ56,168.2474,3200.5006,0.025612347999999997,16.25,OUT027,2,1,3,0.8704928915833847,1,28,5,1259
1,NCO26,116.9492,2316.984,0.077290355,7.235,OUT017,1,1,1,0.9348909887049531,2,6,2,1428
0,FDV38,55.1956,491.3604,0.1017546,19.25,OUT035,1,2,1,0.8745633877358763,1,9,6,1048
2,FDL13,233.93,233.03,0.09426573699999999,13.85,OUT010,2,1,0,1.4641166651100435,1,15,0,587
0,FDD57,93.6094,476.04699999999997,0.022380952000000003,18.1,OUT013,2,0,1,0.9288589940981828,1,26,1,315
0,FDE46,153.1366,3173.8686,0.01575657,18.6,OUT013,2,0,1,0.9215223898010597,1,26,1,347
0,FDB28,196.3426,790.9704,0.156307983,6.615,OUT010,2,1,0,1.556014393947685,1,15,0,210
0,FDC41,77.367,153.134,0.195688803,15.6,OUT010,2,1,0,1.46411666476161,1,15,0,263
0,DRI23,158.6578,3369.6138,0.13747519,18.85,OUT045,1,1,1,1.1439266939670147,0,11,7,81
0,FDL33,197.2452,2348.9424,0.09642421699999999,7.235,OUT035,1,2,1,1.0,1,9,6,600
0,FDS03,63.4826,2002.0606,0.07962861,7.825,OUT046,0,2,1,0.8747287926779929,1,16,8,870
1,NCY18,177.0054,2101.2648,0.03100078,7.284999999999998,OUT027,2,1,3,0.9251308240506223,2,28,5,1542
2,FDE50,188.2556,3379.6008,0.016202582,19.7,OUT035,1,2,1,0.9221155220302432,1,9,6,349
0,FDT02,34.4874,494.0236,0.024190156,12.6,OUT035,1,2,1,1.1406381636042038,1,9,6,918
2,FDI34,230.2668,5759.17,0.08530861099999999,10.65,OUT045,1,1,1,0.9241603442751518,1,11,7,490
2,FDO15,73.2038,1404.1722,0.008564925,16.75,OUT035,1,2,1,0.8745634113650863,1,9,6,700
0,DRI39,55.393,1018.674,0.09745748300000001,13.8,OUT018,2,1,2,0.9334195390402551,0,4,3,84
1,NCO14,43.6086,624.5204,0.029619202999999997,9.6,OUT013,2,0,1,0.8740008506482001,2,26,1,1425
1,NCN19,189.253,1518.024,0.011774634333333334,13.1,OUT046,0,2,1,1.0,2,16,8,1411
0,DRJ25,47.5692,1379.5376,0.15087286800000002,14.6,OUT045,1,1,1,0.9315179219233524,0,11,7,94
2,FDE10,130.5626,1180.4634,0.09031453,6.67,OUT018,2,1,2,1.0411273942782073,1,4,3,323
2,FDQ08,59.4536,857.5504,0.018930352,15.7,OUT046,0,2,1,0.8747287836699629,1,16,8,779
1,NCQ43,107.7912,982.7208,0.111209003,17.75,OUT013,2,0,1,1.0597617885337993,2,26,1,1462
2,FDY57,97.3752,958.752,0.121153331,20.2,OUT013,2,0,1,0.9982383472662887,1,26,1,1212
0,FDQ34,107.4622,1693.7952,0.163160327,10.85,OUT017,1,1,1,0.9275067621091471,1,6,2,801
1,NCG19,232.7616,1874.8928,0.148163564,20.25,OUT049,0,1,1,1.0006230367984326,2,14,9,1327
0,FDI33,90.2146,3648.5840000000003,0.028281197,16.5,OUT027,2,1,3,0.9942317007511392,1,28,5,489
2,FDW27,156.0314,2016.7082,0.15085330800000002,5.86,OUT046,0,2,1,1.0282584327697042,1,16,8,1089
2,FDH04,92.4488,1358.2320000000002,0.011437302,6.115,OUT017,1,1,1,0.8796765878316152,1,6,2,432
2,FDZ39,104.499,1031.99,0.018024769,19.7,OUT046,0,2,1,0.9296326060329845,1,16,8,1246
1,NCK19,194.5478,774.9912,0.090448534,9.8,OUT035,1,2,1,0.9294568230684445,2,9,6,1368
2,FDY20,89.0488,1267.6832,0.08175276,12.5,OUT046,0,2,1,0.9222899127224685,1,16,8,1182
2,FDN39,166.0816,671.1264,0.10966769800000001,19.35,OUT010,2,1,0,2.2556217672967667,1,15,0,677
1,NCY41,34.5532,323.5788,0.075735621,16.75,OUT046,0,2,1,0.8747287883675181,2,16,8,1545
1,NCN14,182.7608,1837.608,0.091917786,19.1,OUT046,0,2,1,0.9585019425038417,2,16,8,1408
0,FDR07,96.2094,190.4188,0.130127365,21.35,OUT010,2,1,0,1.4641166627369422,1,15,0,824
0,FDW49,179.2002,2865.6032,0.08248351599999999,19.5,OUT013,2,0,1,0.9579234643113992,1,26,1,1107
2,FDN23,146.4444,1596.5884,0.075507758,6.575,OUT046,0,2,1,0.9990697499272424,1,16,8,667
2,FDS33,88.9514,2125.2336,0.12412675599999999,6.67,OUT017,1,1,1,1.1487641249332856,1,6,2,894
0,FDY36,74.83800000000001,1537.9979999999998,0.009425158000000001,12.3,OUT049,0,1,1,0.8760887288161928,1,14,9,1195
2,FDH20,97.84100000000001,1255.0330000000001,0.024999711,16.1,OUT045,1,1,1,1.039497585697368,1,11,7,442
2,FDR15,155.8314,310.2628,0.05854560599999999,9.299999999999999,OUT019,0,2,0,1.5315371909885926,1,28,4,832
1,NCP50,80.6618,1208.427,0.020676141000000002,17.35,OUT017,1,1,1,1.0338877219614164,2,6,2,1448
0,FDS40,35.219,36.619,0.02346559,15.35,OUT010,2,1,0,1.604463689684272,1,15,0,900
2,FDG38,86.4224,1022.6688,0.05272914,8.975,OUT046,0,2,1,1.037204480418763,1,16,8,416
1,NCO18,178.2686,2666.5290000000005,0.024630755,13.15,OUT013,2,0,1,0.8740008707379275,2,26,1,1427
1,NCO54,55.6614,718.3982,0.014274292,19.5,OUT046,0,2,1,0.874728815255532,2,16,8,1435
1,NCW18,238.1248,4266.4464,0.059313603,15.1,OUT035,1,2,1,1.3327819285883444,2,9,6,1522
2,FDB36,132.9626,2360.9268,0.048518008,5.465,OUT035,1,2,1,1.599115170480829,1,9,6,216
0,FDJ45,34.2216,934.7832,0.073349552,17.75,OUT013,2,0,1,0.9215224136859025,1,26,1,532
0,FDP60,100.3016,2833.6448,0.055648052,17.349999999999998,OUT027,2,1,3,1.3250477841993782,1,28,5,774
0,DRD12,92.7146,1733.0774,0.077129323,6.96,OUT013,2,0,1,1.0401860398434568,0,26,1,17
0,FDR47,196.0794,1755.7146,0.08782496699999999,17.85,OUT018,2,1,2,1.0289410429108514,1,4,3,857
2,FDJ10,142.4838,561.9352,0.13003120699999998,5.095,OUT018,2,1,2,0.8782920645861119,1,4,3,513
0,DRC25,87.0882,1803.6522,0.045334097999999996,5.73,OUT013,2,0,1,0.9573363090222723,0,26,1,12
1,NCW54,57.8588,1145.1760000000002,0.096333029,7.5,OUT013,2,0,1,1.1645151194644834,2,26,1,1528
2,FDA26,218.6482,3723.8194,0.07385892299999999,7.855,OUT013,2,0,1,0.9538047326103658,1,26,1,164
0,DRF01,146.9102,1895.5326,0.17504710399999998,5.655,OUT035,1,2,1,0.9583971449509078,0,9,6,37
1,NCZ17,37.6506,37.9506,0.132952286,12.15,OUT010,2,1,0,1.7363844045732246,2,15,0,1551
0,FDK46,258.362,259.66200000000003,0.08614586699999999,9.6,OUT010,2,1,0,1.7342856169045215,1,15,0,570
1,NCU41,190.3846,3630.6074,0.0520115,18.85,OUT013,2,0,1,0.9288589842054655,2,26,1,1505
2,FDV20,127.4678,3560.6984,0.059790095,20.2,OUT035,1,2,1,0.9589170824016283,1,9,6,1032
2,FDT15,182.295,549.285,0.071440118,12.15,OUT010,2,1,0,1.4641166815942857,1,15,0,929
0,DRI25,56.4614,773.6596,0.03395415,19.6,OUT049,0,1,1,0.9310779384682584,0,14,9,82
2,FDA40,88.5856,878.8560000000001,0.099271209,16.0,OUT046,0,2,1,1.036960030572649,1,16,8,176
0,FDZ15,117.5782,2741.0986,0.020769677,13.099999999999998,OUT027,2,1,3,1.0225961094320348,1,28,5,1227
0,FDM13,132.2626,2098.6016,0.06316338,6.425,OUT035,1,2,1,0.9294568141945293,1,9,6,625
1,NCM05,262.5226,9779.9362,0.059846975,6.825,OUT046,0,2,1,0.8747287840131929,2,16,8,1389
2,FDD38,103.7674,203.7348,0.014342658999999999,16.75,OUT019,0,2,0,1.6775682735816666,1,28,4,301
0,DRI01,172.1422,517.3266,0.057667172999999995,7.97,OUT010,2,1,0,1.9627199370047308,0,15,0,77
